Category	Prop._SNPs	Prop._h2	Prop._h2_std_error	Enrichment	Enrichment_std_error	Enrichment_p
Repressed_Hoffman.extend.500L2_0	0.6791952705841263	0.6047869619737976	0.043911029290059723	0.8904463681757743	0.06465155337771279	0.09269067266197463
SuperEnhancer_HniszL2_0	0.15905950503920463	0.2394824377180177	0.019404828087773326	1.5056153837457913	0.12199728700897483	8.520544883840604e-05
SuperEnhancer_Hnisz.extend.500L2_0	0.16202184843584946	0.2418993140465242	0.01862933265209499	1.4930042854208099	0.11498037352333407	4.6523207308232316e-05
TFBS_ENCODEL2_0	0.12583794527205197	0.2639594417158733	0.04939151577188354	2.097614047537198	0.39250097150825913	0.005378366367534299
TFBS_ENCODE.extend.500L2_0	0.3270489849373251	0.40190828880586715	0.05458128110240283	1.228893246321764	0.1668902324000873	0.16436428297675468
Transcribed_HoffmanL2_0	0.32865605497186035	0.3427007489426537	0.06379675557680424	1.0427337143446083	0.19411404296892246	0.8246418396388662
Transcribed_Hoffman.extend.500L2_0	0.7246745137984073	0.779402934373826	0.05036974310271729	1.0755213817146096	0.06950671252215354	0.2716982225881642
TSS_HoffmanL2_0	0.016945697975846642	0.09432802508263266	0.023471879629414792	5.566488038266824	1.3851232131523983	0.001194459618653965
TSS_Hoffman.extend.500L2_0	0.03234689764188474	0.11944139472804212	0.020340959347182417	3.692514690292342	0.6288380286845098	2.5639430273217734e-05
UTR_3_UCSCL2_0	0.01036241442310128	0.047589819792006396	0.01329721766988436	4.592541646077463	1.2832161624650356	0.00576505583888379
UTR_3_UCSC.extend.500L2_0	0.024916127887211197	0.07603781662964369	0.015409919679759597	3.051750937137866	0.618471688278222	0.0013314149484543144
UTR_5_UCSCL2_0	0.0049607802777949725	0.019122695161663362	0.008035040858574654	3.8547756785880565	1.6197131113708922	0.07914008200832588
UTR_5_UCSC.extend.500L2_0	0.025351781423713072	0.06631907040202255	0.016602050107951155	2.6159530682916925	0.6548671996841312	0.015318114542234529
WeakEnhancer_HoffmanL2_0	0.020276090605870437	0.035848046619930865	0.02310812693894988	1.7679959769735867	1.1396736870104287	0.5024280097537812
WeakEnhancer_Hoffman.extend.500L2_0	0.08480062350291277	0.17355302278831675	0.0331170278852607	2.046600786872227	0.39052811780473734	0.009506351250241955
ALL_HEART_EPs	0.00033349219505804156	0.006144270927378748	0.004219653904835482	18.424032161560447	12.652931514937212	0.17099255427958251
ALL_BRAIN_EPs	0.0002985996515107213	0.012050061615481975	0.004805638707871152	40.35524339869939	16.093919345041847	0.01582947667072468
EP_NEGATIVE	0.0001479578048496945	0.003068168762295423	0.002204309196668529	20.73678212117485	14.898228578802007	0.18587109099508295
