Category	Prop._SNPs	Prop._h2	Prop._h2_std_error	Enrichment	Enrichment_std_error	Enrichment_p
Repressed_Hoffman.extend.500L2_0	0.6791952705841263	0.6046619321749707	0.04574852859744477	0.890262282973415	0.06735695988886936	0.10594533756684518
SuperEnhancer_HniszL2_0	0.15905950503920463	0.23735991298165404	0.019451388819184266	1.4922711655813974	0.1222900122466113	0.00012827385359974415
SuperEnhancer_Hnisz.extend.500L2_0	0.16202184843584946	0.23996716964575504	0.018730418032457438	1.4810790764479338	0.11560427320932284	7.233457688962208e-05
TFBS_ENCODEL2_0	0.12583794527205197	0.2611710697905695	0.04932981358738562	2.0754556125812265	0.3920106409933693	0.006327826148859326
TFBS_ENCODE.extend.500L2_0	0.3270489849373251	0.3979871872970224	0.055054936474746186	1.2169039062246034	0.16833850282488044	0.1913841829797621
Transcribed_HoffmanL2_0	0.32865605497186035	0.34087305371657184	0.06480029675267256	1.0371725959704516	0.19716751227425516	0.8494921876100556
Transcribed_Hoffman.extend.500L2_0	0.7246745137984073	0.776567014038259	0.05247190794082463	1.071608010564433	0.07240755255182255	0.31671369089256035
TSS_HoffmanL2_0	0.016945697975846642	0.0948483443110378	0.023645539492524226	5.597193131037081	1.3953712338215356	0.0012225820599011566
TSS_Hoffman.extend.500L2_0	0.03234689764188474	0.11878932892407111	0.020401882514393187	3.672356163462657	0.63072146022361	3.150694607551016e-05
UTR_3_UCSCL2_0	0.01036241442310128	0.0475722667634265	0.013246062571657809	4.590847733070011	1.2782795621576295	0.005611834536812818
UTR_3_UCSC.extend.500L2_0	0.024916127887211197	0.07653089015128853	0.015373126234107044	3.0715402689263707	0.6169949963211447	0.0011758709586690834
UTR_5_UCSCL2_0	0.0049607802777949725	0.018939264142553792	0.008014823462997088	3.8177994351671116	1.6156376646779471	0.08238349668121535
UTR_5_UCSC.extend.500L2_0	0.025351781423713072	0.06719809796311435	0.016711942235687373	2.650626275132676	0.6592018902488513	0.0140022589248799
WeakEnhancer_HoffmanL2_0	0.020276090605870437	0.03571144515455092	0.023059427265763988	1.76125890580759	1.1372718594524185	0.5052404578774395
WeakEnhancer_Hoffman.extend.500L2_0	0.08480062350291277	0.17236155585387314	0.03309382015002504	2.0325505725550803	0.39025444369389944	0.010337790265298364
all_FANTOM5_hg19_enhancers_64k	0.006268915155593065	0.009425736812849382	0.013699171307195926	1.5035674560756866	2.185253902339651	0.8176888436701512
2022_11_08_sig_ES_sig_contact_EPs_in_Neural_22k	0.0022282579612454556	0.028761920538759166	0.008314485653048535	12.907805576820678	3.731383797413322	0.0015756758660452207
