Category	Prop._SNPs	Prop._h2	Prop._h2_std_error	Enrichment	Enrichment_std_error	Enrichment_p
Repressed_Hoffman.extend.500L2_0	0.6791952705841263	0.6058064216200056	0.04400355732130955	0.8919473498379865	0.06478778523216938	0.09787360453281967
SuperEnhancer_HniszL2_0	0.15905950503920463	0.2382928031784578	0.019385870919343975	1.4981362045589413	0.12187810413823298	0.00010477513941305352
SuperEnhancer_Hnisz.extend.500L2_0	0.16202184843584946	0.24103376910255359	0.01867379360846075	1.487662135875384	0.11525478686199786	5.7410478948320485e-05
TFBS_ENCODEL2_0	0.12583794527205197	0.2625157198553322	0.0493498685589032	2.0861411817222013	0.39217001240931404	0.005868523473380544
TFBS_ENCODE.extend.500L2_0	0.3270489849373251	0.40047416880376807	0.05466329281722723	1.2245082151241473	0.16714099518670814	0.17335244203278538
Transcribed_HoffmanL2_0	0.32865605497186035	0.3410780617214635	0.06414841900120617	1.0377963727175716	0.19518404736738712	0.8454992134666917
Transcribed_Hoffman.extend.500L2_0	0.7246745137984073	0.7783403878863329	0.05061382150299754	1.0740551420894244	0.06984352359475621	0.28342414194722315
TSS_HoffmanL2_0	0.016945697975846642	0.09432263135206204	0.02354526479956404	5.566169743288458	1.3894538208531755	0.0012441090469382284
TSS_Hoffman.extend.500L2_0	0.03234689764188474	0.11893363736758521	0.020405959098073276	3.676817439629285	0.6308474872610471	3.0552781295713484e-05
UTR_3_UCSCL2_0	0.01036241442310128	0.04738257613141135	0.013236375785792993	4.572542092678688	1.2773447620744345	0.005801355878025768
UTR_3_UCSC.extend.500L2_0	0.024916127887211197	0.0760070351333853	0.015396351252750313	3.050515532648143	0.6179271242484214	0.0013235172076101365
UTR_5_UCSCL2_0	0.0049607802777949725	0.018782633007822142	0.007997470513534605	3.7862255443756268	1.612139636446349	0.08504690208945948
UTR_5_UCSC.extend.500L2_0	0.025351781423713072	0.06579104387958805	0.016683166334150616	2.5951250833225337	0.6580668259685227	0.01714252260121829
WeakEnhancer_HoffmanL2_0	0.020276090605870437	0.03587951540514528	0.023016024744303608	1.7695479914040855	1.1351312830314484	0.4998729499957274
WeakEnhancer_Hoffman.extend.500L2_0	0.08480062350291277	0.1727853258513506	0.03308624391546808	2.0375478235182514	0.3901651019621526	0.010026471037038215
all_FANTOM5_hg19_enhancers_64k	0.006268915155593065	0.011655440705833381	0.01436499972551236	1.8592436516602893	2.291465009331965	0.7076564607098603
BRAIN_EP_eQTL_N_597	0.0001882184320196794	0.007286713525571827	0.004997086244859708	38.71413361264191	26.549398968201114	0.1589921197924954
Neuron_facet_E_Ps_contact_N_972	0.00011759458185899756	0.004577778061383078	0.002612897518931219	38.92847773269085	22.21954003003496	0.0879453226069359
2022_11_08_sig_ES_sig_contact_EPs_in_Neural_22k	0.0022282579612454556	0.030478840467668737	0.008565086426478562	13.678326745720675	3.8438486815463766	0.001135861780105471
